
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.0000000000,-0.0000630000,1.0006790161,0.0000090000,0.0004550000,0.1534399986,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_INF_20200131,,Exported,"Aqua4Plus 1.9.10"
# Records,  7871 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,1.13,13.925,
,Maximum,19.38,14.556,
,Mean,8.72,14.253,
,Variance,12.917,0.0129,
,Std Deviation,3.594,0.1134,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,31-Jan-20 13:05:22,3.88,14.280
2,31-Jan-20 13:20:22,3.81,14.278
3,31-Jan-20 13:35:22,3.88,14.277
4,31-Jan-20 13:50:22,3.88,14.279
5,31-Jan-20 14:05:22,3.81,14.279
6,31-Jan-20 14:20:22,3.81,14.280
7,31-Jan-20 14:35:22,3.81,14.276
8,31-Jan-20 14:50:22,3.75,14.278
9,31-Jan-20 15:05:22,3.75,14.275
10,31-Jan-20 15:20:22,3.69,14.276
11,31-Jan-20 15:35:22,3.63,14.275
12,31-Jan-20 15:50:22,3.69,14.275
13,31-Jan-20 16:05:22,3.69,14.278
14,31-Jan-20 16:20:22,3.69,14.275
15,31-Jan-20 16:35:22,3.69,14.271
16,31-Jan-20 16:50:22,3.75,14.274
17,31-Jan-20 17:05:22,3.75,14.271
18,31-Jan-20 17:20:22,3.81,14.272
19,31-Jan-20 17:35:22,3.75,14.269
20,31-Jan-20 17:50:22,3.75,14.269
21,31-Jan-20 18:05:22,3.75,14.269
22,31-Jan-20 18:20:22,3.75,14.267
23,31-Jan-20 18:35:22,3.69,14.264
24,31-Jan-20 18:50:22,3.69,14.264
25,31-Jan-20 19:05:22,3.69,14.257
26,31-Jan-20 19:20:22,3.69,14.256
27,31-Jan-20 19:35:22,3.63,14.253
28,31-Jan-20 19:50:22,3.63,14.255
29,31-Jan-20 20:05:22,3.63,14.260
30,31-Jan-20 20:20:22,3.63,14.257
31,31-Jan-20 20:35:22,3.63,14.254
32,31-Jan-20 20:50:22,3.56,14.253
33,31-Jan-20 21:05:22,3.56,14.252
34,31-Jan-20 21:20:22,3.50,14.252
35,31-Jan-20 21:35:22,3.44,14.250
36,31-Jan-20 21:50:22,3.38,14.248
37,31-Jan-20 22:05:22,3.31,14.246
38,31-Jan-20 22:20:22,3.25,14.244
39,31-Jan-20 22:35:22,3.25,14.242
40,31-Jan-20 22:50:22,3.19,14.241
41,31-Jan-20 23:05:22,3.19,14.239
42,31-Jan-20 23:20:22,3.13,14.237
43,31-Jan-20 23:35:22,3.06,14.233
44,31-Jan-20 23:50:22,3.06,14.228
45,1-Feb-20 00:05:22,3.00,14.228
46,1-Feb-20 00:20:22,2.94,14.229
47,1-Feb-20 00:35:22,2.94,14.226
48,1-Feb-20 00:50:22,2.88,14.225
49,1-Feb-20 01:05:22,2.75,14.222
50,1-Feb-20 01:20:22,2.81,14.217
51,1-Feb-20 01:35:22,2.75,14.213
52,1-Feb-20 01:50:22,2.75,14.212
53,1-Feb-20 02:05:22,2.81,14.210
54,1-Feb-20 02:20:22,2.81,14.210
55,1-Feb-20 02:35:22,2.88,14.208
56,1-Feb-20 02:50:22,2.88,14.206
57,1-Feb-20 03:05:22,2.88,14.198
58,1-Feb-20 03:20:22,2.88,14.192
59,1-Feb-20 03:35:22,2.88,14.191
60,1-Feb-20 03:50:22,2.88,14.191
61,1-Feb-20 04:05:22,2.88,14.187
62,1-Feb-20 04:20:22,2.81,14.186
63,1-Feb-20 04:35:22,2.81,14.184
64,1-Feb-20 04:50:22,2.81,14.182
65,1-Feb-20 05:05:22,2.88,14.180
66,1-Feb-20 05:20:22,2.88,14.179
67,1-Feb-20 05:35:22,2.81,14.177
68,1-Feb-20 05:50:22,2.81,14.174
69,1-Feb-20 06:05:22,2.75,14.174
70,1-Feb-20 06:20:22,2.81,14.173
71,1-Feb-20 06:35:22,2.81,14.171
72,1-Feb-20 06:50:22,2.81,14.171
73,1-Feb-20 07:05:22,2.88,14.171
74,1-Feb-20 07:20:22,2.88,14.170
75,1-Feb-20 07:35:22,2.94,14.171
76,1-Feb-20 07:50:22,2.94,14.169
77,1-Feb-20 08:05:22,3.00,14.171
78,1-Feb-20 08:20:22,2.94,14.172
79,1-Feb-20 08:35:22,3.00,14.169
80,1-Feb-20 08:50:22,3.06,14.167
81,1-Feb-20 09:05:22,3.13,14.163
82,1-Feb-20 09:20:22,3.19,14.160
83,1-Feb-20 09:35:22,3.25,14.161
84,1-Feb-20 09:50:22,3.31,14.160
85,1-Feb-20 10:05:22,3.38,14.160
86,1-Feb-20 10:20:22,3.44,14.161
87,1-Feb-20 10:35:22,3.50,14.159
88,1-Feb-20 10:50:22,3.69,14.154
89,1-Feb-20 11:05:22,3.75,14.153
90,1-Feb-20 11:20:22,3.88,14.152
91,1-Feb-20 11:35:22,4.00,14.151
92,1-Feb-20 11:50:22,4.13,14.152
93,1-Feb-20 12:05:22,4.31,14.150
94,1-Feb-20 12:20:22,4.56,14.142
95,1-Feb-20 12:35:22,4.69,14.140
96,1-Feb-20 12:50:22,4.88,14.135
97,1-Feb-20 13:05:22,5.19,14.132
98,1-Feb-20 13:20:22,5.25,14.128
99,1-Feb-20 13:35:22,5.50,14.120
100,1-Feb-20 13:50:22,5.69,14.115
101,1-Feb-20 14:05:22,5.75,14.110
102,1-Feb-20 14:20:22,5.88,14.104
103,1-Feb-20 14:35:22,6.06,14.099
104,1-Feb-20 14:50:22,6.00,14.098
105,1-Feb-20 15:05:22,6.13,14.096
106,1-Feb-20 15:20:22,6.06,14.092
107,1-Feb-20 15:35:22,6.06,14.090
108,1-Feb-20 15:50:22,6.00,14.089
109,1-Feb-20 16:05:22,5.94,14.090
110,1-Feb-20 16:20:22,5.88,14.088
111,1-Feb-20 16:35:22,5.88,14.086
112,1-Feb-20 16:50:22,5.94,14.088
113,1-Feb-20 17:05:22,5.81,14.086
114,1-Feb-20 17:20:22,5.75,14.085
115,1-Feb-20 17:35:22,5.69,14.084
116,1-Feb-20 17:50:22,5.69,14.088
117,1-Feb-20 18:05:22,5.63,14.088
118,1-Feb-20 18:20:22,5.56,14.086
119,1-Feb-20 18:35:22,5.50,14.086
120,1-Feb-20 18:50:22,5.38,14.084
121,1-Feb-20 19:05:22,5.31,14.086
122,1-Feb-20 19:20:22,5.31,14.086
123,1-Feb-20 19:35:22,5.25,14.087
124,1-Feb-20 19:50:22,5.19,14.086
125,1-Feb-20 20:05:22,5.06,14.087
126,1-Feb-20 20:20:22,5.06,14.087
127,1-Feb-20 20:35:22,5.06,14.085
128,1-Feb-20 20:50:22,5.06,14.085
129,1-Feb-20 21:05:22,5.00,14.085
130,1-Feb-20 21:20:22,5.00,14.086
131,1-Feb-20 21:35:22,4.94,14.083
132,1-Feb-20 21:50:22,4.88,14.083
133,1-Feb-20 22:05:22,4.81,14.085
134,1-Feb-20 22:20:22,4.75,14.089
135,1-Feb-20 22:35:22,4.75,14.086
136,1-Feb-20 22:50:22,4.69,14.087
137,1-Feb-20 23:05:22,4.63,14.089
138,1-Feb-20 23:20:22,4.63,14.088
139,1-Feb-20 23:35:22,4.63,14.084
140,1-Feb-20 23:50:22,4.50,14.083
141,2-Feb-20 00:05:22,4.50,14.080
142,2-Feb-20 00:20:22,4.50,14.082
143,2-Feb-20 00:35:22,4.50,14.083
144,2-Feb-20 00:50:22,4.50,14.084
145,2-Feb-20 01:05:22,4.50,14.085
146,2-Feb-20 01:20:22,4.44,14.082
147,2-Feb-20 01:35:22,4.38,14.083
148,2-Feb-20 01:50:22,4.31,14.081
149,2-Feb-20 02:05:22,4.31,14.080
150,2-Feb-20 02:20:22,4.25,14.074
151,2-Feb-20 02:35:22,4.25,14.072
152,2-Feb-20 02:50:22,4.25,14.073
153,2-Feb-20 03:05:22,4.19,14.076
154,2-Feb-20 03:20:22,4.19,14.071
155,2-Feb-20 03:35:22,4.19,14.072
156,2-Feb-20 03:50:22,4.13,14.075
157,2-Feb-20 04:05:22,4.00,14.067
158,2-Feb-20 04:20:22,4.06,14.063
159,2-Feb-20 04:35:22,3.94,14.064
160,2-Feb-20 04:50:22,3.88,14.067
161,2-Feb-20 05:05:22,3.81,14.074
162,2-Feb-20 05:20:22,3.75,14.069
163,2-Feb-20 05:35:22,3.69,14.072
164,2-Feb-20 05:50:22,3.63,14.073
165,2-Feb-20 06:05:22,3.56,14.066
166,2-Feb-20 06:20:22,3.50,14.067
167,2-Feb-20 06:35:22,3.44,14.069
168,2-Feb-20 06:50:22,3.38,14.069
169,2-Feb-20 07:05:22,3.31,14.067
170,2-Feb-20 07:20:22,3.31,14.066
171,2-Feb-20 07:35:22,3.31,14.063
172,2-Feb-20 07:50:22,3.25,14.066
173,2-Feb-20 08:05:22,3.19,14.066
174,2-Feb-20 08:20:22,3.19,14.066
175,2-Feb-20 08:35:22,3.19,14.070
176,2-Feb-20 08:50:22,3.19,14.067
177,2-Feb-20 09:05:22,3.19,14.064
178,2-Feb-20 09:20:22,3.19,14.065
179,2-Feb-20 09:35:22,3.19,14.071
180,2-Feb-20 09:50:22,3.19,14.075
181,2-Feb-20 10:05:22,3.25,14.081
182,2-Feb-20 10:20:22,3.31,14.077
183,2-Feb-20 10:35:22,3.31,14.075
184,2-Feb-20 10:50:22,3.44,14.072
185,2-Feb-20 11:05:22,3.44,14.071
186,2-Feb-20 11:20:22,3.56,14.069
187,2-Feb-20 11:35:22,3.75,14.065
188,2-Feb-20 11:50:22,3.94,14.059
189,2-Feb-20 12:05:22,4.13,14.056
190,2-Feb-20 12:20:22,4.38,14.059
191,2-Feb-20 12:35:22,4.50,14.053
192,2-Feb-20 12:50:22,4.75,14.046
193,2-Feb-20 13:05:22,4.94,14.041
194,2-Feb-20 13:20:22,5.13,14.035
195,2-Feb-20 13:35:22,5.38,14.029
196,2-Feb-20 13:50:22,5.63,14.023
197,2-Feb-20 14:05:22,5.88,14.019
198,2-Feb-20 14:20:22,6.06,14.017
199,2-Feb-20 14:35:22,6.25,14.008
200,2-Feb-20 14:50:22,6.44,14.008
201,2-Feb-20 15:05:22,6.56,14.005
202,2-Feb-20 15:20:22,6.63,14.006
203,2-Feb-20 15:35:22,6.75,14.004
204,2-Feb-20 15:50:22,6.81,14.002
205,2-Feb-20 16:05:22,6.88,14.003
206,2-Feb-20 16:20:22,6.88,14.002
207,2-Feb-20 16:35:22,6.88,14.004
208,2-Feb-20 16:50:22,6.88,14.005
209,2-Feb-20 17:05:22,6.81,14.006
210,2-Feb-20 17:20:22,6.75,14.004
211,2-Feb-20 17:35:22,6.69,14.003
212,2-Feb-20 17:50:22,6.56,14.003
213,2-Feb-20 18:05:22,6.50,14.005
214,2-Feb-20 18:20:22,6.44,14.009
215,2-Feb-20 18:35:22,6.31,14.012
216,2-Feb-20 18:50:22,6.31,14.013
217,2-Feb-20 19:05:22,6.25,14.015
218,2-Feb-20 19:20:22,6.13,14.015
219,2-Feb-20 19:35:22,6.13,14.014
220,2-Feb-20 19:50:22,6.06,14.016
221,2-Feb-20 20:05:22,6.00,14.016
222,2-Feb-20 20:20:22,5.94,14.019
223,2-Feb-20 20:35:22,5.94,14.027
224,2-Feb-20 20:50:22,5.94,14.031
225,2-Feb-20 21:05:22,5.88,14.035
226,2-Feb-20 21:20:22,5.88,14.038
227,2-Feb-20 21:35:22,5.88,14.037
228,2-Feb-20 21:50:22,5.81,14.038
229,2-Feb-20 22:05:22,5.75,14.043
230,2-Feb-20 22:20:22,5.75,14.042
231,2-Feb-20 22:35:22,5.75,14.040
232,2-Feb-20 22:50:22,5.75,14.043
233,2-Feb-20 23:05:22,5.81,14.049
234,2-Feb-20 23:20:22,5.75,14.052
235,2-Feb-20 23:35:22,5.81,14.055
236,2-Feb-20 23:50:22,5.81,14.060
237,3-Feb-20 00:05:22,5.81,14.065
238,3-Feb-20 00:20:22,5.81,14.064
239,3-Feb-20 00:35:22,5.81,14.067
240,3-Feb-20 00:50:22,5.81,14.065
241,3-Feb-20 01:05:22,5.81,14.067
242,3-Feb-20 01:20:22,5.81,14.068
243,3-Feb-20 01:35:22,5.81,14.072
244,3-Feb-20 01:50:22,5.81,14.074
245,3-Feb-20 02:05:22,5.81,14.076
246,3-Feb-20 02:20:22,5.81,14.077
247,3-Feb-20 02:35:22,5.81,14.080
248,3-Feb-20 02:50:22,5.81,14.086
249,3-Feb-20 03:05:22,5.81,14.088
250,3-Feb-20 03:20:22,5.75,14.090
251,3-Feb-20 03:35:22,5.75,14.093
252,3-Feb-20 03:50:22,5.75,14.095
253,3-Feb-20 04:05:22,5.75,14.099
254,3-Feb-20 04:20:22,5.75,14.100
255,3-Feb-20 04:35:22,5.75,14.102
256,3-Feb-20 04:50:22,5.69,14.108
257,3-Feb-20 05:05:22,5.69,14.114
258,3-Feb-20 05:20:22,5.69,14.113
259,3-Feb-20 05:35:22,5.69,14.121
260,3-Feb-20 05:50:22,5.69,14.124
261,3-Feb-20 06:05:22,5.69,14.126
262,3-Feb-20 06:20:22,5.69,14.131
263,3-Feb-20 06:35:22,5.69,14.135
264,3-Feb-20 06:50:22,5.63,14.139
265,3-Feb-20 07:05:22,5.63,14.144
266,3-Feb-20 07:20:22,5.56,14.150
267,3-Feb-20 07:35:22,5.56,14.156
268,3-Feb-20 07:50:22,5.50,14.160
269,3-Feb-20 08:05:22,5.50,14.163
270,3-Feb-20 08:20:22,5.50,14.170
271,3-Feb-20 08:35:22,5.50,14.172
272,3-Feb-20 08:50:22,5.50,14.175
273,3-Feb-20 09:05:22,5.50,14.176
274,3-Feb-20 09:20:22,5.56,14.172
275,3-Feb-20 09:35:22,5.56,14.173
276,3-Feb-20 09:50:22,5.56,14.177
277,3-Feb-20 10:05:22,5.56,14.178
278,3-Feb-20 10:20:22,5.56,14.175
279,3-Feb-20 10:35:22,5.63,14.180
280,3-Feb-20 10:50:22,5.69,14.185
281,3-Feb-20 11:05:22,5.88,14.186
282,3-Feb-20 11:20:22,6.06,14.185
283,3-Feb-20 11:35:22,6.25,14.188
284,3-Feb-20 11:50:22,6.38,14.188
285,3-Feb-20 12:05:22,6.56,14.186
286,3-Feb-20 12:20:22,6.69,14.184
287,3-Feb-20 12:35:22,6.88,14.182
288,3-Feb-20 12:50:22,7.00,14.180
289,3-Feb-20 13:05:22,7.25,14.180
290,3-Feb-20 13:20:22,7.44,14.174
291,3-Feb-20 13:35:22,7.63,14.174
292,3-Feb-20 13:50:22,7.75,14.171
293,3-Feb-20 14:05:22,7.94,14.171
294,3-Feb-20 14:20:22,8.13,14.165
295,3-Feb-20 14:35:22,8.31,14.165
296,3-Feb-20 14:50:22,8.44,14.165
297,3-Feb-20 15:05:22,8.50,14.163
298,3-Feb-20 15:20:22,8.44,14.162
299,3-Feb-20 15:35:22,8.50,14.163
300,3-Feb-20 15:50:22,8.63,14.162
301,3-Feb-20 16:05:22,8.56,14.158
302,3-Feb-20 16:20:22,8.56,14.157
303,3-Feb-20 16:35:22,8.56,14.160
304,3-Feb-20 16:50:22,8.56,14.162
305,3-Feb-20 17:05:22,8.50,14.161
306,3-Feb-20 17:20:22,8.50,14.160
307,3-Feb-20 17:35:22,8.38,14.163
308,3-Feb-20 17:50:22,8.38,14.163
309,3-Feb-20 18:05:22,8.25,14.162
310,3-Feb-20 18:20:22,8.19,14.161
311,3-Feb-20 18:35:22,8.13,14.164
312,3-Feb-20 18:50:22,8.06,14.164
313,3-Feb-20 19:05:22,7.94,14.167
314,3-Feb-20 19:20:22,7.88,14.167
315,3-Feb-20 19:35:22,7.81,14.167
316,3-Feb-20 19:50:22,7.69,14.169
317,3-Feb-20 20:05:22,7.63,14.167
318,3-Feb-20 20:20:22,7.56,14.168
319,3-Feb-20 20:35:22,7.50,14.166
320,3-Feb-20 20:50:22,7.50,14.165
321,3-Feb-20 21:05:22,7.44,14.162
322,3-Feb-20 21:20:22,7.44,14.162
323,3-Feb-20 21:35:22,7.38,14.164
324,3-Feb-20 21:50:22,7.38,14.161
325,3-Feb-20 22:05:22,7.31,14.162
326,3-Feb-20 22:20:22,7.31,14.160
327,3-Feb-20 22:35:22,7.25,14.156
328,3-Feb-20 22:50:22,7.31,14.150
329,3-Feb-20 23:05:22,7.25,14.152
330,3-Feb-20 23:20:22,7.31,14.151
331,3-Feb-20 23:35:22,7.31,14.152
332,3-Feb-20 23:50:22,7.25,14.151
333,4-Feb-20 00:05:22,7.25,14.148
334,4-Feb-20 00:20:22,7.31,14.150
335,4-Feb-20 00:35:22,7.31,14.152
336,4-Feb-20 00:50:22,7.31,14.147
337,4-Feb-20 01:05:22,7.25,14.146
338,4-Feb-20 01:20:22,7.31,14.146
339,4-Feb-20 01:35:22,7.31,14.144
340,4-Feb-20 01:50:22,7.31,14.141
341,4-Feb-20 02:05:22,7.31,14.141
342,4-Feb-20 02:20:22,7.31,14.138
343,4-Feb-20 02:35:22,7.31,14.136
344,4-Feb-20 02:50:22,7.38,14.135
345,4-Feb-20 03:05:22,7.38,14.137
346,4-Feb-20 03:20:22,7.38,14.132
347,4-Feb-20 03:35:22,7.44,14.129
348,4-Feb-20 03:50:22,7.44,14.129
349,4-Feb-20 04:05:22,7.50,14.132
350,4-Feb-20 04:20:22,7.50,14.134
351,4-Feb-20 04:35:22,7.50,14.122
352,4-Feb-20 04:50:22,7.56,14.134
353,4-Feb-20 05:05:22,7.56,14.134
354,4-Feb-20 05:20:22,7.63,14.137
355,4-Feb-20 05:35:22,7.63,14.136
356,4-Feb-20 05:50:22,7.63,14.132
357,4-Feb-20 06:05:22,7.63,14.136
358,4-Feb-20 06:20:22,7.63,14.137
359,4-Feb-20 06:35:22,7.69,14.140
360,4-Feb-20 06:50:22,7.69,14.140
361,4-Feb-20 07:05:22,7.69,14.143
362,4-Feb-20 07:20:22,7.69,14.147
363,4-Feb-20 07:35:22,7.75,14.156
364,4-Feb-20 07:50:22,7.75,14.156
365,4-Feb-20 08:05:22,7.75,14.159
366,4-Feb-20 08:20:22,7.81,14.159
367,4-Feb-20 08:35:22,7.81,14.161
368,4-Feb-20 08:50:22,7.81,14.161
369,4-Feb-20 09:05:22,7.81,14.162
370,4-Feb-20 09:20:22,7.94,14.164
371,4-Feb-20 09:35:22,8.00,14.166
372,4-Feb-20 09:50:22,8.06,14.165
373,4-Feb-20 10:05:22,8.13,14.171
374,4-Feb-20 10:20:22,8.19,14.170
375,4-Feb-20 10:35:22,8.31,14.171
376,4-Feb-20 10:50:22,8.38,14.169
377,4-Feb-20 11:05:22,8.50,14.169
378,4-Feb-20 11:20:22,8.50,14.162
379,4-Feb-20 11:35:22,8.56,14.165
380,4-Feb-20 11:50:22,8.63,14.165
381,4-Feb-20 12:05:22,8.56,14.165
382,4-Feb-20 12:20:22,8.63,14.160
383,4-Feb-20 12:35:22,8.75,14.159
384,4-Feb-20 12:50:22,8.81,14.157
385,4-Feb-20 13:05:22,8.88,14.151
386,4-Feb-20 13:20:22,8.94,14.149
387,4-Feb-20 13:35:22,9.00,14.150
388,4-Feb-20 13:50:22,9.00,14.148
389,4-Feb-20 14:05:22,9.00,14.145
390,4-Feb-20 14:20:22,9.00,14.144
391,4-Feb-20 14:35:22,9.13,14.140
392,4-Feb-20 14:50:22,9.25,14.139
393,4-Feb-20 15:05:22,9.19,14.138
394,4-Feb-20 15:20:22,9.19,14.135
395,4-Feb-20 15:35:22,9.19,14.134
396,4-Feb-20 15:50:22,9.19,14.134
397,4-Feb-20 16:05:22,9.25,14.133
398,4-Feb-20 16:20:22,9.25,14.133
399,4-Feb-20 16:35:22,9.25,14.126
400,4-Feb-20 16:50:22,9.25,14.128
401,4-Feb-20 17:05:22,9.19,14.132
402,4-Feb-20 17:20:22,9.25,14.140
403,4-Feb-20 17:35:22,9.25,14.140
404,4-Feb-20 17:50:22,9.19,14.139
405,4-Feb-20 18:05:22,9.19,14.137
406,4-Feb-20 18:20:22,9.19,14.134
407,4-Feb-20 18:35:22,9.13,14.131
408,4-Feb-20 18:50:22,9.06,14.134
409,4-Feb-20 19:05:22,9.00,14.130
410,4-Feb-20 19:20:22,9.00,14.139
411,4-Feb-20 19:35:22,9.00,14.135
412,4-Feb-20 19:50:22,9.00,14.136
413,4-Feb-20 20:05:22,8.94,14.141
414,4-Feb-20 20:20:22,8.94,14.136
415,4-Feb-20 20:35:22,8.94,14.135
416,4-Feb-20 20:50:22,8.94,14.138
417,4-Feb-20 21:05:22,8.94,14.133
418,4-Feb-20 21:20:22,9.00,14.133
419,4-Feb-20 21:35:22,9.00,14.132
420,4-Feb-20 21:50:22,9.00,14.134
421,4-Feb-20 22:05:22,9.00,14.133
422,4-Feb-20 22:20:22,9.00,14.136
423,4-Feb-20 22:35:22,9.00,14.131
424,4-Feb-20 22:50:22,9.00,14.134
425,4-Feb-20 23:05:22,9.06,14.130
426,4-Feb-20 23:20:22,9.06,14.131
427,4-Feb-20 23:35:22,9.13,14.129
428,4-Feb-20 23:50:22,9.13,14.129
429,5-Feb-20 00:05:22,9.13,14.125
430,5-Feb-20 00:20:22,9.19,14.124
431,5-Feb-20 00:35:22,9.19,14.124
432,5-Feb-20 00:50:22,9.19,14.123
433,5-Feb-20 01:05:22,9.19,14.120
434,5-Feb-20 01:20:22,9.19,14.117
435,5-Feb-20 01:35:22,9.19,14.115
436,5-Feb-20 01:50:22,9.19,14.117
437,5-Feb-20 02:05:22,9.25,14.114
438,5-Feb-20 02:20:22,9.25,14.114
439,5-Feb-20 02:35:22,9.25,14.114
440,5-Feb-20 02:50:22,9.31,14.109
441,5-Feb-20 03:05:22,9.31,14.110
442,5-Feb-20 03:20:22,9.31,14.110
443,5-Feb-20 03:35:22,9.25,14.109
444,5-Feb-20 03:50:22,9.19,14.113
445,5-Feb-20 04:05:22,9.13,14.109
446,5-Feb-20 04:20:22,9.06,14.112
447,5-Feb-20 04:35:22,9.06,14.113
448,5-Feb-20 04:50:22,9.06,14.114
449,5-Feb-20 05:05:22,9.06,14.112
450,5-Feb-20 05:20:22,9.06,14.113
451,5-Feb-20 05:35:22,9.06,14.114
452,5-Feb-20 05:50:22,9.13,14.118
453,5-Feb-20 06:05:22,9.19,14.120
454,5-Feb-20 06:20:22,9.25,14.119
455,5-Feb-20 06:35:22,9.25,14.121
456,5-Feb-20 06:50:22,9.25,14.124
457,5-Feb-20 07:05:22,9.25,14.128
458,5-Feb-20 07:20:22,9.31,14.128
459,5-Feb-20 07:35:22,9.25,14.124
460,5-Feb-20 07:50:22,9.19,14.123
461,5-Feb-20 08:05:22,9.19,14.126
462,5-Feb-20 08:20:22,9.19,14.137
463,5-Feb-20 08:35:22,9.19,14.142
464,5-Feb-20 08:50:22,9.25,14.143
465,5-Feb-20 09:05:22,9.25,14.144
466,5-Feb-20 09:20:22,9.31,14.145
467,5-Feb-20 09:35:22,9.44,14.151
468,5-Feb-20 09:50:22,9.56,14.155
469,5-Feb-20 10:05:22,9.63,14.148
470,5-Feb-20 10:20:22,9.63,14.150
471,5-Feb-20 10:35:22,9.69,14.155
472,5-Feb-20 10:50:22,9.75,14.161
473,5-Feb-20 11:05:22,9.81,14.166
474,5-Feb-20 11:20:22,9.88,14.164
475,5-Feb-20 11:35:22,9.88,14.161
476,5-Feb-20 11:50:22,9.94,14.162
477,5-Feb-20 12:05:22,9.94,14.157
478,5-Feb-20 12:20:22,9.94,14.158
479,5-Feb-20 12:35:22,9.94,14.144
480,5-Feb-20 12:50:22,10.00,14.140
481,5-Feb-20 13:05:22,10.06,14.146
482,5-Feb-20 13:20:22,10.06,14.151
483,5-Feb-20 13:35:22,10.00,14.152
484,5-Feb-20 13:50:22,10.06,14.151
485,5-Feb-20 14:05:22,10.06,14.149
486,5-Feb-20 14:20:22,10.13,14.152
487,5-Feb-20 14:35:22,10.19,14.157
488,5-Feb-20 14:50:22,10.19,14.153
489,5-Feb-20 15:05:22,10.13,14.145
490,5-Feb-20 15:20:22,10.13,14.146
491,5-Feb-20 15:35:22,10.19,14.149
492,5-Feb-20 15:50:22,10.19,14.153
493,5-Feb-20 16:05:22,10.25,14.151
494,5-Feb-20 16:20:22,10.25,14.156
495,5-Feb-20 16:35:22,10.25,14.159
496,5-Feb-20 16:50:22,10.19,14.164
497,5-Feb-20 17:05:22,10.06,14.167
498,5-Feb-20 17:20:22,10.00,14.161
499,5-Feb-20 17:35:22,9.94,14.163
500,5-Feb-20 17:50:22,9.81,14.160
501,5-Feb-20 18:05:22,9.69,14.161
502,5-Feb-20 18:20:22,9.56,14.159
503,5-Feb-20 18:35:22,9.38,14.159
504,5-Feb-20 18:50:22,9.31,14.165
505,5-Feb-20 19:05:22,9.25,14.159
506,5-Feb-20 19:20:22,9.13,14.159
507,5-Feb-20 19:35:22,9.06,14.162
508,5-Feb-20 19:50:22,8.94,14.156
509,5-Feb-20 20:05:22,8.88,14.152
510,5-Feb-20 20:20:22,8.75,14.151
511,5-Feb-20 20:35:22,8.69,14.146
512,5-Feb-20 20:50:22,8.56,14.144
513,5-Feb-20 21:05:22,8.44,14.148
514,5-Feb-20 21:20:22,8.31,14.144
515,5-Feb-20 21:35:22,8.19,14.147
516,5-Feb-20 21:50:22,8.13,14.151
517,5-Feb-20 22:05:22,8.00,14.139
518,5-Feb-20 22:20:22,7.94,14.140
519,5-Feb-20 22:35:22,7.81,14.135
520,5-Feb-20 22:50:22,7.81,14.135
521,5-Feb-20 23:05:22,7.69,14.132
522,5-Feb-20 23:20:22,7.63,14.129
523,5-Feb-20 23:35:22,7.63,14.125
524,5-Feb-20 23:50:22,7.56,14.126
525,6-Feb-20 00:05:22,7.50,14.123
526,6-Feb-20 00:20:22,7.50,14.122
527,6-Feb-20 00:35:22,7.38,14.117
528,6-Feb-20 00:50:22,7.38,14.111
529,6-Feb-20 01:05:22,7.31,14.104
530,6-Feb-20 01:20:22,7.25,14.102
531,6-Feb-20 01:35:22,7.25,14.104
532,6-Feb-20 01:50:22,7.25,14.103
533,6-Feb-20 02:05:22,7.13,14.106
534,6-Feb-20 02:20:22,7.06,14.106
535,6-Feb-20 02:35:22,7.13,14.110
536,6-Feb-20 02:50:22,7.06,14.112
537,6-Feb-20 03:05:22,7.06,14.114
538,6-Feb-20 03:20:22,7.00,14.116
539,6-Feb-20 03:35:22,7.00,14.117
540,6-Feb-20 03:50:22,7.00,14.117
541,6-Feb-20 04:05:22,7.00,14.116
542,6-Feb-20 04:20:22,6.94,14.118
543,6-Feb-20 04:35:22,6.94,14.117
544,6-Feb-20 04:50:22,7.00,14.109
545,6-Feb-20 05:05:22,7.00,14.109
546,6-Feb-20 05:20:22,7.00,14.105
547,6-Feb-20 05:35:22,6.94,14.109
548,6-Feb-20 05:50:22,6.94,14.108
549,6-Feb-20 06:05:22,6.88,14.101
550,6-Feb-20 06:20:22,6.88,14.104
551,6-Feb-20 06:35:22,6.88,14.098
552,6-Feb-20 06:50:22,6.88,14.098
553,6-Feb-20 07:05:22,6.88,14.095
554,6-Feb-20 07:20:22,6.88,14.097
555,6-Feb-20 07:35:22,6.88,14.091
556,6-Feb-20 07:50:22,6.88,14.083
557,6-Feb-20 08:05:22,6.88,14.082
558,6-Feb-20 08:20:22,6.88,14.084
