                     Time	      [CH4]_ppm	   [CH4]_ppm_sd	     [CH4L]_ppm	  [CH4L]_ppm_sd	     [CH4H]_ppm	  [CH4H]_ppm_sd	      [H2O]_ppm	   [H2O]_ppm_sd	      [CO2]_ppm	   [CO2]_ppm_sd	     [CH4]d_ppm	  [CH4]d_ppm_sd	     [CO2]d_ppm	  [CO2]d_ppm_sd	      GasP_torr	   GasP_torr_sd	         GasT_C	      GasT_C_sd	         AmbT_C	      AmbT_C_sd	         RD0_us	      RD0_us_sd	         RD1_us	      RD1_us_sd	       Fit_Flag	      MIU_VALVE	       MIU_DESC
  07/06/2020 13:18:30.151	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.09E+04	0.00E+00	3.90E+02	0.00E+00	1.92E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	2.97E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:18:31.146	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.08E+04	0.00E+00	3.90E+02	0.00E+00	1.92E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	2.97E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:18:32.141	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.08E+04	0.00E+00	3.90E+02	0.00E+00	1.92E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	2.98E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:18:33.137	1.89E+00	0.00E+00	1.89E+00	0.00E+00	-1.00E-02	0.00E+00	2.08E+04	0.00E+00	3.90E+02	0.00E+00	1.93E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	2.98E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:18:34.132	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.08E+04	0.00E+00	3.90E+02	0.00E+00	1.92E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	2.98E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:18:35.128	1.89E+00	0.00E+00	1.89E+00	0.00E+00	-1.00E-02	0.00E+00	2.08E+04	0.00E+00	3.90E+02	0.00E+00	1.93E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	2.98E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:18:36.123	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.08E+04	0.00E+00	3.89E+02	0.00E+00	1.92E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	2.98E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:18:37.118	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.07E+04	0.00E+00	3.90E+02	0.00E+00	1.92E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	2.98E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:18:38.113	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.07E+04	0.00E+00	3.90E+02	0.00E+00	1.92E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	2.98E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
  07/06/2020 13:18:39.109	1.88E+00	0.00E+00	1.88E+00	0.00E+00	-1.00E-02	0.00E+00	2.07E+04	0.00E+00	3.90E+02	0.00E+00	1.92E+00	0.00E+00	3.98E+02	0.00E+00	1.40E+02	0.00E+00	2.77E+01	0.00E+00	2.98E+01	0.00E+00	1.03E+01	0.00E+00	1.16E+01	0.00E+00	3	0	       1 meters
